adventure_nr,out,home,duration
1084,2020-11-02T04:17:07Z,2020-11-02T04:53:18Z,36.18333333333333
1085,2020-11-03T04:49:56Z,2020-11-03T04:57:22Z,7.433333333333334
1086,2020-11-03T06:32:12Z,2020-11-03T21:54:06Z,921.9
1087,2020-11-04T04:34:57Z,2020-11-04T05:06:51Z,31.9
1088,2020-11-06T04:44:05Z,2020-11-06T04:58:43Z,14.633333333333333
1089,2020-11-07T08:15:28Z,2020-11-07T23:33:20Z,917.8666666666667
1090,2020-11-09T04:33:19Z,2020-11-09T05:24:01Z,50.7
1091,2020-11-11T05:20:20Z,2020-11-11T05:42:05Z,21.75
1092,2020-11-11T12:48:19Z,2020-11-11T21:26:40Z,518.35
1093,2020-11-12T05:15:54Z,2020-11-12T05:41:33Z,25.65
1094,2020-11-13T05:38:26Z,2020-11-13T06:10:24Z,31.966666666666665
1095,2020-11-14T04:59:08Z,2020-11-14T06:38:13Z,99.08333333333333
1096,2020-11-14T15:30:26Z,2020-11-14T21:05:02Z,334.6
1097,2020-11-15T04:24:32Z,2020-11-15T05:08:16Z,43.733333333333334
1098,2020-11-16T05:36:15Z,2020-11-16T05:47:14Z,10.983333333333333
1099,2020-11-17T04:20:56Z,2020-11-17T04:39:07Z,18.183333333333334
1100,2020-11-18T06:11:25Z,2020-11-18T06:15:44Z,4.316666666666666
1101,2020-11-19T08:42:19Z,2020-11-19T11:12:37Z,150.3
1102,2020-11-19T11:47:12Z,2020-11-19T23:04:04Z,676.8666666666667
1103,2020-11-20T05:52:07Z,2020-11-20T06:25:54Z,33.78333333333333
1104,2020-11-21T10:18:49Z,2020-11-22T04:38:40Z,1099.85
1105,2020-11-23T05:38:27Z,2020-11-23T05:58:41Z,20.233333333333334
1106,2020-11-23T13:12:26Z,2020-11-23T20:56:54Z,464.46666666666664
1107,2020-11-23T23:10:11Z,2020-11-24T00:17:41Z,67.5
1108,2020-11-24T08:28:02Z,2020-11-24T10:12:48Z,104.76666666666667
1109,2020-11-24T12:36:55Z,2020-11-25T02:41:37Z,844.7
1110,2020-11-25T08:44:12Z,2020-11-25T23:31:31Z,887.3166666666667
1111,2020-11-26T06:04:30Z,2020-11-26T06:19:18Z,14.8
1112,2020-11-26T08:48:11Z,2020-11-27T00:37:12Z,949.0166666666667
1113,2020-11-27T07:13:35Z,2020-11-28T00:22:53Z,1029.3
1114,2020-11-28T03:52:02Z,2020-11-28T04:08:25Z,16.383333333333333
1115,2020-11-28T07:54:45Z,2020-11-28T20:22:19Z,747.5666666666667
1116,2020-11-29T04:22:43Z,2020-11-29T04:48:28Z,25.75
1117,2020-11-29T08:21:56Z,2020-11-29T23:36:36Z,914.6666666666666
1118,2020-11-30T07:58:42Z,2020-11-30T21:07:33Z,788.85
1119,2020-12-01T00:25:33Z,2020-12-01T00:26:15Z,0.7
1120,2020-12-01T06:42:54Z,2020-12-01T07:03:35Z,20.683333333333334
1121,2020-12-01T13:34:41Z,2020-12-01T17:09:12Z,214.51666666666668
1122,2020-12-01T19:35:44Z,2020-12-01T20:50:14Z,74.5
1123,2020-12-02T06:48:36Z,2020-12-02T21:29:12Z,880.6
1124,2020-12-03T01:10:38Z,2020-12-03T01:35:40Z,25.033333333333335
1125,2020-12-03T04:59:16Z,2020-12-03T05:23:02Z,23.766666666666666
1126,2020-12-03T18:43:45Z,2020-12-03T19:08:24Z,24.65
1127,2020-12-04T05:34:57Z,2020-12-04T05:42:49Z,7.866666666666667
1128,2020-12-04T14:27:12Z,2020-12-04T20:55:03Z,387.85
1129,2020-12-05T21:15:21Z,2020-12-05T22:17:31Z,62.166666666666664
1130,2020-12-06T05:05:51Z,2020-12-06T05:31:55Z,26.066666666666666
1131,2020-12-06T15:21:40Z,2020-12-07T03:11:13Z,709.55
1132,2020-12-07T08:29:23Z,2020-12-07T14:12:47Z,343.4
1133,2020-12-08T14:23:50Z,2020-12-08T21:36:30Z,432.6666666666667
1134,2020-12-09T05:55:28Z,2020-12-09T06:18:18Z,22.833333333333332
1135,2020-12-09T18:07:27Z,2020-12-09T23:31:13Z,323.76666666666665
1136,2020-12-10T03:02:53Z,2020-12-10T03:15:42Z,12.816666666666666
1137,2020-12-11T03:07:07Z,2020-12-11T03:33:18Z,26.183333333333334
1138,2020-12-11T08:22:25Z,2020-12-11T21:46:08Z,803.7166666666667
1139,2020-12-12T05:08:22Z,2020-12-12T06:48:31Z,100.15
1140,2020-12-12T19:32:35Z,2020-12-12T22:44:08Z,191.55
1141,2020-12-13T04:37:35Z,2020-12-13T05:03:10Z,25.583333333333332
1142,2020-12-13T08:02:32Z,2020-12-14T01:09:49Z,1027.2833333333333
1143,2020-12-14T07:48:04Z,2020-12-14T20:41:24Z,773.3333333333334
1144,2020-12-15T05:48:21Z,2020-12-15T06:39:17Z,50.93333333333333
1145,2020-12-15T08:10:38Z,2020-12-15T23:50:34Z,939.9333333333333
1146,2020-12-16T09:42:27Z,2020-12-16T21:45:15Z,722.8
1147,2020-12-18T07:35:29Z,2020-12-18T22:02:43Z,867.2333333333333
1148,2020-12-19T09:08:00Z,2020-12-19T15:49:51Z,401.85
1149,2020-12-20T11:49:13Z,2020-12-21T01:24:55Z,815.7
1150,2020-12-21T20:37:47Z,2020-12-21T22:04:02Z,86.25
1151,2020-12-22T00:11:39Z,2020-12-22T01:09:18Z,57.65
1152,2020-12-22T05:25:50Z,2020-12-22T06:32:52Z,67.03333333333333
1153,2020-12-24T06:10:29Z,2020-12-24T06:25:47Z,15.3
1154,2020-12-26T06:24:05Z,2020-12-26T07:13:08Z,49.05
1155,2020-12-26T15:15:05Z,2020-12-26T15:58:30Z,43.416666666666664
1156,2020-12-27T00:45:23Z,2020-12-27T01:05:11Z,19.8
1157,2020-12-27T08:46:58Z,2020-12-27T19:47:42Z,660.7333333333333
1158,2020-12-27T20:55:01Z,2020-12-27T21:40:25Z,45.4
1159,2020-12-28T03:48:34Z,2020-12-28T04:15:54Z,27.333333333333332
1160,2020-12-29T05:00:17Z,2020-12-29T05:18:13Z,17.933333333333334
1161,2020-12-30T05:17:17Z,2020-12-30T05:37:35Z,20.3
1162,2020-12-31T06:44:50Z,2020-12-31T07:00:23Z,15.55
1163,2021-01-01T00:37:46Z,2021-01-01T05:04:43Z,266.95
1164,2021-01-01T07:04:26Z,2021-01-01T13:51:35Z,407.15
1165,2021-01-01T19:40:47Z,2021-01-01T20:43:37Z,62.833333333333336
1166,2021-01-02T07:41:37Z,2021-01-02T07:54:56Z,13.316666666666666
1167,2021-01-02T19:41:57Z,2021-01-02T20:06:39Z,24.7
1168,2021-01-03T00:59:27Z,2021-01-03T01:31:22Z,31.916666666666668
1169,2021-01-03T07:19:22Z,2021-01-03T07:19:56Z,0.5666666666666667
1170,2021-01-03T14:34:55Z,2021-01-03T14:51:49Z,16.9
